CODIGO,PROVINCIA,DISTRITO,UNIDADE SANITÁRIA,CLASSIFICAÇÃO,NÍVEL,TIPO DE US,Tipo,Maternidade,Camas Maternidade,Camas Internamento,Camas Total
1070600,Sofala,Chibabava,HR Muxungue,HR - Hospital Rurais,Nível Secundário,Hospital Rural  (Tipo US),HosPital,sim,28,64,92
1070607,Sofala,Chibabava,PS Esperança-Berta,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1070605,Sofala,Chibabava,PS Massaquessa,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1090307,Gaza,Chibuto,CS Alto Changane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1090304,Gaza,Chibuto,CS Celula Mussavene,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,3,0,3
1090312,Gaza,Chibuto,CS Chaimite,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1090317,Gaza,Chibuto,CS Changanine,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1090306,Gaza,Chibuto,CS Chibuto,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,39,0,39
1090313,Gaza,Chibuto,CS Chimundo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1090308,Gaza,Chibuto,CS Chipadja,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1090305,Gaza,Chibuto,CS Coca Missava,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,3,0,3
1090311,Gaza,Chibuto,CS Maivene,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1090309,Gaza,Chibuto,CS Malehice,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,12,0,12
1090302,Gaza,Chibuto,CS Maqueze,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,0,3
1090318,Gaza,Chibuto,CS Meboi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1090315,Gaza,Chibuto,CS Mukhotwene,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,0,3
1090310,Gaza,Chibuto,CS Muxaxane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1090314,Gaza,Chibuto,CS Nwavaquene,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,0,2
1090301,Gaza,Chibuto,HR Chibuto,HR - Hospital Rurais,Nível Secundário,Hospital Rural  (Tipo US),HosPital,sim,0,77,77
1090303,Gaza,Chibuto,PS Vila Milenio,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1090414,Gaza,Chicualacuala,CS Chicualacuala,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,8,0,8
1090412,Gaza,Chicualacuala,CS Litlatla,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1090407,Gaza,Chicualacuala,CS Mahatlane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1090411,Gaza,Chicualacuala,PS Pafuri,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1051117,Tete,Chifunde,CS Bolimo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1050506,Tete,Chifunde,CS Chifunde,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,8,8,16
1050507,Tete,Chifunde,CS Luia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,7,0,7
1050512,Tete,Chifunde,CS Nkamande,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1050511,Tete,Chifunde,CS Nkantha,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1050509,Tete,Chifunde,CS Thequesse,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1050508,Tete,Chifunde,CS Tsadzo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1050510,Tete,Chifunde,CS Vila Mualadzi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,8,0,8
1090506,Gaza,Chigubo,CS Saute,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1090508,Gaza,Chigubo,CS Dindiza,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,6,3,9
1090510,Gaza,Chigubo,CS Nhanale,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1090507,Gaza,Chigubo,CS Zinhane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1090511,Gaza,Chigubo,CS Cubo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1010406,Niassa,Chimbonila,CS Chala,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,0,2
1010407,Niassa,Chimbonila,CS Chimbunila,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,8,8,16
1010401,Niassa,Chimbonila,CS Chinenge,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,0,2
1010408,Niassa,Chimbonila,CS Cholue,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,0,2
1010416,Niassa,Chimbonila,CS Colongo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,0,2
1010409,Niassa,Chimbonila,CS Lione,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,4,0,4
1010402,Niassa,Chimbonila,CS Lumbe,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1010423,Niassa,Chimbonila,CS Machemba,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,0,2
1010417,Niassa,Chimbonila,CS Machumane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,0,2
1010418,Niassa,Chimbonila,CS Mapaco,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1010414,Niassa,Chimbonila,CS Mussa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,4,0,4
1010415,Niassa,Chimbonila,CS Namuanica,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1010403,Niassa,Chimbonila,CS Uti,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,0,2
1060107,Manica,Chimoio,CS 1º de Maio,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,sim,18,0,18
1060110,Manica,Chimoio,CS 7 De Abril,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,8,0,8
1060109,Manica,Chimoio,CS Chissui,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,5,0,5
1060106,Manica,Chimoio,CS Eduardo Mondlane,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,0,0,0
1060108,Manica,Chimoio,CS Nhamaonha,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,7,0,7
1060112,Manica,Chimoio,CS Vila Nova,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,sim,18,0,18
1060100,Manica,Chimoio,HP Chimoio,HP - Hospital Provincial,Nível Terciário,Hospital Provincial (Tipo US),HosPital,sim,47,338,385
1040307,Zambezia,Chinde,CS Chinde - Sede,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,12,23,35
1040313,Zambezia,Chinde,CS Jorge,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1040309,Zambezia,Chinde,CS Madal,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1040310,Zambezia,Chinde,CS Matilde,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1040311,Zambezia,Chinde,CS Micaune,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1040316,Zambezia,Chinde,PS Centro Educacional,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1040312,Zambezia,Chinde,PS Mitange,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1020409,Cabo Delgado,Chiure,CS Catapua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1020407,Cabo Delgado,Chiure,CS Chiure Velho,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,4,10,14
1020417,Cabo Delgado,Chiure,CS Marera,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1020410,Cabo Delgado,Chiure,CS Mazeze,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1020412,Cabo Delgado,Chiure,CS M'mala,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1020414,Cabo Delgado,Chiure,CS Muege,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1020415,Cabo Delgado,Chiure,CS Nakoto,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1020413,Cabo Delgado,Chiure,CS Namogelia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1020411,Cabo Delgado,Chiure,CS Ocua,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,6,14,20
1020404,Cabo Delgado,Chiure,CS Samora Machel,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1020406,Cabo Delgado,Chiure,HD Chiure,HD - Hospital Distritais,Nível Secundário,Hospital Distrital (Tipo US),HosPital,sim,37,93,130
1020408,Cabo Delgado,Chiure,PS Bilibiza,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1050606,Tete,Chiuta,CS Cazula,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1050607,Tete,Chiuta,CS Kaunda,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1050608,Tete,Chiuta,CS Manje,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,3,18,21
1050605,Tete,Chiuta,CS Matenje,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1050609,Tete,Chiuta,CS Mavudzi-Ponte,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1090605,Gaza,Chockwe,CS 25 de Setembro,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,4,0,4
1090608,Gaza,Chockwe,CS Barragem,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1090603,Gaza,Chockwe,CS Carmelo,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,não,0,115,115
1090615,Gaza,Chockwe,CS Chalucuane,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,9,138,147
1090626,Gaza,Chockwe,CS Chiaquelane Reassentamento,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1090606,Gaza,Chockwe,CS Chokwé,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1090617,Gaza,Chockwe,CS Conhane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1090616,Gaza,Chockwe,CS Hokwe,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,7,0,7
1090620,Gaza,Chockwe,CS Lionde,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,6,12
1090622,Gaza,Chockwe,CS Malhazine,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1090601,Gaza,Chockwe,CS Manjangue,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,8,6,14
1090609,Gaza,Chockwe,CS Muianga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1090612,Gaza,Chockwe,CS Tlawene,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,3,6
1090604,Gaza,Chockwe,CS Urbano 3º Bairro,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,6,0,6
1090619,Gaza,Chockwe,CS Xilembene,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1090600,Gaza,Chockwe,HR Chokwé,HR - Hospital Rurais,Nível Secundário,Hospital Rural  (Tipo US),HosPital,sim,32,185,217
1090624,Gaza,Chockwe,PS 6 Bairro,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1090618,Gaza,Chockwe,PS Chiaquelane,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1090602,Gaza,Chockwe,PS Chiguidela,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1090614,Gaza,Chockwe,PS Cumba,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,sim,0,0,0
1090613,Gaza,Chockwe,PS Machua,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,sim,6,0,6
1090625,Gaza,Chockwe,PS Macunene,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1090610,Gaza,Chockwe,PS Mapapa,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1090621,Gaza,Chockwe,PS Massavasse,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,sim,4,0,4
1090623,Gaza,Chockwe,PS Militar,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1090611,Gaza,Chockwe,PS Wachicoloane,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,2,0,2
1090607,Gaza,Chockwe,PS Zuza,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,2,0,2
1091206,Gaza,Chongoene,CS Banhine,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1091217,Gaza,Chongoene,CS Bungane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1090926,Gaza,Chongoene,CS Chicavane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1091209,Gaza,Chongoene,CS Chongoene,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,10,0,10
1090917,Gaza,Chongoene,CS Cucuine,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1091212,Gaza,Chongoene,CS Maciene,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,12,35,47
1090913,Gaza,Chongoene,CS Macupulane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1090914,Gaza,Chongoene,CS Mangunze,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1090918,Gaza,Chongoene,CS Matsinhane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1091210,Gaza,Chongoene,CS Nhacutse,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,10,0,10
1091213,Gaza,Chongoene,CS Siaia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1091222,Gaza,Chongoene,PS Ndambine 2000,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,sim,0,0,0
1091216,Gaza,Chongoene,PS Nhamavila,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1010202,Niassa,Cuamba,CS Adine 3,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,4,0,4
1010216,Niassa,Cuamba,CS Cuamba,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,não,4,0,4
1010206,Niassa,Cuamba,CS Etatara,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,4,4
1010217,Niassa,Cuamba,CS Lúrio,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,0,3
1010224,Niassa,Cuamba,CS Macaue II,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1010207,Niassa,Cuamba,CS Malapa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,2,4
1010223,Niassa,Cuamba,CS Matias,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1010228,Niassa,Cuamba,CS Mepessene,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,0,2
1010221,Niassa,Cuamba,CS Mepica,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1010225,Niassa,Cuamba,CS Meripo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1010209,Niassa,Cuamba,CS Mitucué,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,3,3
1010220,Niassa,Cuamba,CS Muanamunepa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1010211,Niassa,Cuamba,CS Mucuapa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1010212,Niassa,Cuamba,CS Muitetere,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,1,0,1
1010218,Niassa,Cuamba,CS Mujawa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,2,2
1010213,Niassa,Cuamba,CS Namicova,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,2,2
1010222,Niassa,Cuamba,CS Namuntimbua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1010215,Niassa,Cuamba,CS Napacala,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1010226,Niassa,Cuamba,CS Teteriane,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,4,0,4
1010214,Niassa,Cuamba,CS Titimane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,1,5
1010201,Niassa,Cuamba,HR Cuamba,HR - Hospital Rurais,Nível Secundário,Hospital Rural  (Tipo US),HosPital,sim,23,79,102
1041804,Zambezia,Derre,CS Derre,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,13,18
1041805,Zambezia,Derre,CS Guerrissa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041803,Zambezia,Derre,CS Machindo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1010110,Niassa,Distrito de Lichinga,CS Assumane,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,4,1,5
1010108,Niassa,Distrito de Lichinga,CS Chiuaula,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,10,0,10
1010112,Niassa,Distrito de Lichinga,CS Chiulugo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,4,0,4
1010106,Niassa,Distrito de Lichinga,CS Lichinga,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,não,0,1,1
1010101,Niassa,Distrito de Lichinga,CS Luiça,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1010111,Niassa,Distrito de Lichinga,CS Lulimile,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,3,1,4
1010102,Niassa,Distrito de Lichinga,CS Magiga,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,2,1,3
1010109,Niassa,Distrito de Lichinga,CS Malica,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,1,7
1010107,Niassa,Distrito de Lichinga,CS Massenger,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1010104,Niassa,Distrito de Lichinga,CS Matama,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,0,0,0
1010116,Niassa,Distrito de Lichinga,CS Matemangue,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,1,1,2
1010105,Niassa,Distrito de Lichinga,CS Meponda,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,1,5
1010113,Niassa,Distrito de Lichinga,CS Mitava,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,4,1,5
1010115,Niassa,Distrito de Lichinga,CS Namacula,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,8,2,10
1010118,Niassa,Distrito de Lichinga,CS Nbetazigone,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1010119,Niassa,Distrito de Lichinga,CS Nnomba,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,0,0,0
1010114,Niassa,Distrito de Lichinga,CS Sambula,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1010117,Niassa,Distrito de Lichinga,CS Utumuile,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,1,4
1010100,Niassa,Distrito de Lichinga,HP Lichinga,HP - Hospital Provincial,Nível Terciário,Hospital Provincial (Tipo US),HosPital,sim,0,0,0
1030108,Nampula,Distrito de Nampula,CS 1 de Maio,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,0,0,0
1030106,Nampula,Distrito de Nampula,CS 25 de Setembro,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,sim,43,0,43
1032007,Nampula,Distrito de Nampula,CS Anchilo,Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,19,35,54
1032019,Nampula,Distrito de Nampula,CS Maratene,Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,6,17,23
1030116,Nampula,Distrito de Nampula,CS Mental,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1032021,Nampula,Distrito de Nampula,CS Mucova,Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,4,0,4
1030122,Nampula,Distrito de Nampula,CS Mucuache,Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,7,0,7
1030117,Nampula,Distrito de Nampula,CS Muhala Expansão,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,27,40,67
1030120,Nampula,Distrito de Nampula,CS Mutavarex,Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,10,0,10
1032013,Nampula,Distrito de Nampula,CS Naholoco,Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,0,0,0
1032014,Nampula,Distrito de Nampula,CS Namachilo (MOMALA),Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,4,0,4
1032015,Nampula,Distrito de Nampula,CS Namiconha,Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,0,0,0
1030113,Nampula,Distrito de Nampula,CS Namicopo,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,sim,0,0,0
1030112,Nampula,Distrito de Nampula,CS Namutequeliua,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1030109,Nampula,Distrito de Nampula,CS Napipine,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1030121,Nampula,Distrito de Nampula,CS Niarro,Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,4,0,4
